generation,best_individual_fitness,mean_fitness,tree
0,538.4481095819356,1815.83074,"(* (exp (/ PT (max _1 LLD))) SLACK)"
1,529.5488908007183,1175.87839,"(* (if (/ RemProcTime LLD) SPT PT) SLACK)"
